date,BBL.BK,EUFN,KBANK.BK,KKP.BK,KTB.BK,SCB.BK,TISCO.BK,TTB.BK,USDTHB=X,XLF,^SET.BK
2022-09-27,112.434326171875,11.68772029876709,114.68730163574219,54.62416076660156,13.155476570129395,75.50560760498047,68.51338958740234,0.9571363925933838,37.94900131225586,28.66900634765625,1610.5799560546875
2022-09-28,112.434326171875,11.787903785705566,113.50086975097656,54.42766571044922,12.998865127563477,74.42696380615234,68.69657135009766,0.9571363925933838,37.970001220703125,29.234283447265625,1599.22998046875
2022-09-29,114.08776092529297,11.5958890914917,114.29181671142578,54.820640563964844,13.077171325683594,75.14604949951172,68.69657135009766,0.9571363925933838,37.90999984741211,28.866849899291992,1592.3699951171875
2022-09-30,112.8476791381836,11.612586975097656,113.89633178710938,54.034690856933594,13.077171325683594,74.7864990234375,67.96381378173828,0.9571363925933838,37.86199951171875,28.603057861328125,1589.510009765625
2022-10-03,109.54078674316406,11.846341133117676,111.1280288696289,52.462772369384766,12.920557975769043,73.34830474853516,67.0478515625,0.941315770149231,37.823001861572266,29.375598907470703,1558.050048828125
2022-10-04,111.60758972167969,12.505863189697266,112.70990753173828,54.231178283691406,13.077171325683594,74.42696380615234,67.2310562133789,0.9492261409759521,37.79600143432617,30.46847152709961,1578.0
2022-10-05,112.8476791381836,12.255412101745605,112.3144302368164,54.034690856933594,13.233782768249512,74.7864990234375,67.59742736816406,0.9492261409759521,37.40599822998047,30.23293685913086,1580.27001953125
2022-10-06,114.08776092529297,11.913128852844238,112.70990753173828,54.42766571044922,13.233782768249512,75.50560760498047,69.24614715576172,0.9650466442108154,37.439998626708984,29.808979034423828,1589.1800537109375
2022-10-07,114.08776092529297,11.754508972167969,113.10540771484375,54.034690856933594,13.233782768249512,75.50560760498047,68.8797607421875,0.9650466442108154,37.327999114990234,29.10237693786621,1579.6600341796875
2022-10-10,113.26104736328125,11.68772029876709,112.3144302368164,53.44522476196289,13.155476570129395,75.14604949951172,68.14701080322266,0.9571363925933838,37.59000015258789,28.970483779907227,1570.5699462890625
2022-10-11,112.434326171875,11.437271118164062,113.50086975097656,53.838199615478516,13.077171325683594,74.42696380615234,67.96381378173828,0.9492261409759521,37.9900016784668,28.603057861328125,1562.6800537109375
2022-10-12,113.67440032958984,11.37883186340332,113.89633178710938,53.838199615478516,13.077171325683594,75.15663146972656,68.69657135009766,0.9571363925933838,38.09000015258789,28.537105560302734,1560.780029296875
2022-10-13,,11.888082504272461,,,,,,,37.88999938964844,29.71476936340332,
2022-10-14,,11.704418182373047,,,,,,,38.02000045776367,29.215436935424805,
2022-10-17,114.91449737548828,12.113490104675293,115.08275604248047,54.42766571044922,13.233782768249512,75.15663146972656,68.69657135009766,0.9650466442108154,38.279998779296875,29.950302124023438,1571.4000244140625
2022-10-18,115.32785034179688,12.313850402832031,115.87371826171875,55.41011047363281,13.233782768249512,76.61598205566406,68.8797607421875,0.9729567170143127,38.08000183105469,30.4307861328125,1590.3599853515625
2022-10-19,116.15458679199219,12.155231475830078,117.06011962890625,56.196075439453125,13.312090873718262,77.71049499511719,69.06295776367188,0.9808668494224548,38.06999969482422,29.931453704833984,1588.719970703125
2022-10-20,118.22138977050781,12.163578987121582,117.45559692382812,55.60661315917969,13.468704223632812,78.4401626586914,69.79572296142578,1.0125077962875366,38.29999923706055,29.450971603393555,1592.72998046875
2022-10-21,117.3946533203125,12.447423934936523,115.47821807861328,56.3925666809082,13.468704223632812,77.34564971923828,69.9789047241211,1.0204179286956787,38.20000076293945,30.327150344848633,1591.3199462890625
2022-10-24,,12.52255916595459,,,,,,,38.04999923706055,30.73226547241211,
2022-10-25,119.46145629882812,12.739617347717285,111.91897583007812,56.982032775878906,13.860234260559082,76.98082733154297,69.9789047241211,1.0520589351654053,38.209999084472656,31.099699020385742,1600.6600341796875
2022-10-26,118.6347427368164,12.773011207580566,111.91897583007812,57.17852783203125,13.703621864318848,77.34564971923828,70.16210174560547,1.0916099548339844,37.95000076293945,31.175065994262695,1596.4599609375
2022-10-27,119.04810333251953,12.747964859008789,113.10540771484375,57.17852783203125,13.625314712524414,76.98082733154297,70.34530639648438,1.0757895708084106,37.70000076293945,31.4294490814209,1602.3299560546875
2022-10-28,119.04810333251953,12.85649299621582,112.70990753173828,56.58906555175781,13.625314712524414,76.98082733154297,69.79572296142578,1.0678794384002686,37.790000915527344,32.2114143371582,1606.0699462890625
2022-10-31,120.28816986083984,12.714570999145508,115.47821807861328,57.37501525878906,13.703621864318848,77.34564971923828,70.34530639648438,1.0757895708084106,37.86800003051758,32.01356506347656,1608.760009765625
2022-11-01,120.28816986083984,12.823100090026855,115.87371826171875,56.982032775878906,13.703621864318848,77.71049499511719,70.34530639648438,1.0836999416351318,38.060001373291016,32.09835433959961,1625.72998046875
2022-11-02,119.87482452392578,12.58934497833252,116.2691879272461,57.76799774169922,13.703621864318848,77.71049499511719,70.89486694335938,1.0836999416351318,37.707000732421875,31.693239212036133,1625.02001953125
2022-11-03,120.70155334472656,12.5809965133667,118.24653625488281,58.16097640991211,13.781929969787598,78.80501556396484,71.44444274902344,1.0995203256607056,37.83300018310547,31.37291717529297,1625.6199951171875
2022-11-04,120.28816986083984,13.182079315185547,117.45559692382812,57.37501525878906,13.703621864318848,78.0753402709961,71.07805633544922,1.0836999416351318,38.012001037597656,31.947614669799805,1626.3199462890625
2022-11-07,120.28816986083984,13.232170104980469,117.06011962890625,56.982032775878906,13.781929969787598,78.0753402709961,71.26124572753906,1.0757895708084106,37.43299865722656,32.267940521240234,1623.5699462890625
2022-11-08,120.28816986083984,13.382441520690918,117.45559692382812,56.982032775878906,13.9385404586792,77.71049499511719,71.07805633544922,1.0757895708084106,37.29999923706055,32.456363677978516,1632.6099853515625
2022-11-09,120.28816986083984,13.165384292602539,116.66463470458984,56.3925666809082,14.095155715942383,76.98082733154297,70.71168518066406,1.0757895708084106,36.90999984741211,31.909934997558594,1622.449951171875
2022-11-10,120.28816986083984,13.808210372924805,117.06011962890625,57.17852783203125,13.860234260559082,77.34564971923828,71.26124572753906,1.0757895708084106,36.86000061035156,33.520973205566406,1619.22998046875
2022-11-11,120.28816986083984,14.150493621826172,117.06011962890625,56.982032775878906,13.860234260559082,77.71049499511719,71.44444274902344,1.0757895708084106,36.15999984741211,33.794189453125,1637.2900390625
2022-11-14,118.6347427368164,14.033614158630371,114.29181671142578,55.21363067626953,13.703621864318848,76.61598205566406,70.52848815917969,1.0678794384002686,36.018001556396484,33.31370162963867,1623.3800048828125
2022-11-15,118.6347427368164,14.041963577270508,114.29181671142578,56.196075439453125,13.703621864318848,77.34564971923828,71.07805633544922,1.0757895708084106,35.683998107910156,33.389068603515625,1629.3800048828125
2022-11-16,117.80801391601562,14.100401878356934,114.68730163574219,55.60661315917969,13.781929969787598,77.71049499511719,71.44444274902344,1.0836999416351318,35.542999267578125,33.228912353515625,1619.97998046875
2022-11-17,118.22138977050781,14.133796691894531,113.50086975097656,55.60661315917969,13.703621864318848,77.34564971923828,70.71168518066406,1.0757895708084106,35.801998138427734,33.049903869628906,1614.949951171875
2022-11-18,117.80801391601562,14.217279434204102,113.10540771484375,55.21363067626953,13.625314712524414,76.98082733154297,70.71168518066406,1.0757895708084106,35.84000015258789,33.32312774658203,1617.3800048828125
2022-11-21,117.80801391601562,14.133796691894531,112.70990753173828,55.41011047363281,13.625314712524414,76.98082733154297,70.52848815917969,1.0757895708084106,35.755001068115234,33.4267578125,1618.8599853515625
2022-11-22,119.04810333251953,14.292414665222168,113.50086975097656,54.820640563964844,13.781929969787598,77.34564971923828,70.71168518066406,1.0836999416351318,36.290000915527344,33.76592254638672,1615.3299560546875
2022-11-23,119.04810333251953,14.434337615966797,113.10540771484375,55.60661315917969,13.9385404586792,76.61598205566406,71.07805633544922,1.0995203256607056,36.09000015258789,33.907249450683594,1624.4000244140625
2022-11-24,119.87482452392578,,113.50086975097656,55.41011047363281,13.781929969787598,76.98082733154297,71.07805633544922,1.0995203256607056,35.97999954223633,,1624.9599609375
2022-11-25,119.46145629882812,14.559563636779785,113.50086975097656,55.21363067626953,13.781929969787598,76.98082733154297,71.07805633544922,1.0916099548339844,35.779998779296875,34.020301818847656,1620.8399658203125
2022-11-28,119.04810333251953,14.25067138671875,113.50086975097656,55.21363067626953,13.781929969787598,76.61598205566406,70.71168518066406,1.0836999416351318,35.95600128173828,33.43618392944336,1616.9100341796875
2022-11-29,119.87482452392578,14.459381103515625,115.08275604248047,55.60661315917969,13.781929969787598,76.61598205566406,70.89486694335938,1.0916099548339844,35.784000396728516,33.63402557373047,1624.3900146484375
2022-11-30,119.04810333251953,14.618001937866211,114.29181671142578,56.196075439453125,13.781929969787598,76.61598205566406,71.44444274902344,1.107430338859558,35.41699981689453,34.20873260498047,1635.3599853515625
2022-12-01,119.87482452392578,14.68478775024414,113.89633178710938,55.60661315917969,13.860234260559082,76.98082733154297,71.62763977050781,1.0995203256607056,35.06999969482422,34.01087951660156,1648.43994140625
2022-12-02,118.6347427368164,14.709833145141602,112.70990753173828,55.21363067626953,13.781929969787598,76.61598205566406,71.26124572753906,1.0916099548339844,34.790000915527344,33.85072326660156,1641.6300048828125
2022-12-05,,14.576257705688477,,,,,,,34.66999816894531,33.0122184753418,
2022-12-06,118.22138977050781,14.567911148071289,112.3144302368164,55.60661315917969,13.860234260559082,75.88630676269531,71.07805633544922,1.0916099548339844,35.040000915527344,32.72016525268555,1632.969970703125
2022-12-07,117.80801391601562,14.484426498413086,112.70990753173828,55.60661315917969,13.703621864318848,75.88630676269531,71.62763977050781,1.0916099548339844,35.0369987487793,32.5882568359375,1622.280029296875
2022-12-08,117.80801391601562,14.51781940460205,112.3144302368164,55.21363067626953,13.781929969787598,75.15663146972656,71.81082153320312,1.0836999416351318,34.900001525878906,32.61653137207031,1620.489990234375
2022-12-09,117.80801391601562,14.592954635620117,113.10540771484375,55.21363067626953,13.781929969787598,75.15663146972656,71.9940185546875,1.0757895708084106,34.72999954223633,32.53173065185547,1623.1300048828125
